dataset,fold,train_size,model,auroc,auprc,brier,train_time,inf_time
MI,24,50,TabPFN,,,,,
MI,24,50,TabICL,0.8826573426573427,0.7412198858984999,0.10319385298875909,0.26039764611050487,0.00966552314441651
MI,24,100,XGBoost,0.8966899766899767,0.6700730631740297,0.11432671093296089,0.14486762904562056,9.910108521580695e-06
MI,24,100,LightGBM,0.7854545454545454,0.46546789992047294,0.1423681331377777,0.038322926964610815,6.855580024421215e-06
MI,24,100,CatBoost,0.8756643356643357,0.5402863258117108,0.13583109310295757,0.5755730499513447,5.092788487672806e-06
MI,24,100,RandomForest,0.9102564102564102,0.7163043437633688,0.10060728626535159,0.2936624358408153,0.0001486964914947748
MI,24,100,TabPFN,,,,,
MI,24,100,TabICL,0.9494172494172495,0.8249291265484001,0.07599824262636702,0.19697318994440138,0.00012447183206677436
MI,24,200,XGBoost,0.9209790209790211,0.7018828476141231,0.09404286757895179,0.169204963138327,1.0719068348407746e-05
MI,24,200,LightGBM,0.926060606060606,0.7555753497137723,0.0913946106118326,0.07404935313388705,6.673728115856647e-06
MI,24,200,CatBoost,0.9191142191142191,0.6975959432889978,0.10726198075761834,0.6929820391815156,8.273571729660034e-06
MI,24,200,RandomForest,0.933939393939394,0.7204073620247361,0.08953578510289005,0.2120576889719814,0.00012869301531463862
MI,24,200,TabPFN,,,,,
MI,24,200,TabICL,0.9561305361305361,0.8474384590443579,0.07112077760437988,0.42935965303331614,0.0001280870595946908
MI,24,500,XGBoost,0.9476456876456876,0.7811911223359131,0.08188312406147906,0.5888678000774235,6.345955654978752e-06
MI,24,500,LightGBM,0.9344522144522145,0.7771333267650228,0.08623666486166359,0.14236531709320843,3.545612096786499e-06
MI,24,500,CatBoost,0.9486713286713286,0.8018799304978825,0.0840422109923825,1.001843301113695,6.658107973635197e-06
MI,24,500,RandomForest,0.9474592074592075,0.7916624108537936,0.08211787097813057,0.22347472002729774,0.0001419658036902547
MI,24,500,TabPFN,,,,,
MI,24,500,TabICL,0.9620046620046621,0.8676048391736614,0.06674505231963947,0.24682917818427086,0.00017866475135087966
MI,24,1003,XGBoost,0.9471794871794872,0.8468476885180416,0.07710714358516114,0.21230066497810185,7.775404490530491e-06
MI,24,1003,LightGBM,0.9449417249417249,0.849194166693159,0.07593740664753296,0.15416495385579765,4.5089796185493465e-06
MI,24,1003,CatBoost,0.9345920745920746,0.8431118447530005,0.07479619573424307,0.464177476009354,4.282147623598576e-06
MI,24,1003,RandomForest,0.9406526806526807,0.8385101603864844,0.07656285489891941,0.2198589111212641,0.00012899342831224203
MI,24,1003,TabPFN,,,,,
MI,24,1003,TabICL,0.960979020979021,0.8702063191201417,0.06620399789025853,0.7907048799097538,0.0002806502087041736
MI,25,50,XGBoost,0.9355751391465678,0.8604793667852828,0.07752740740684777,0.5740409661084414,5.194697477131251e-06
MI,25,50,LightGBM,0.6524118738404452,0.3162352006005439,0.1616145098821059,0.2194604119285941,3.1107092328161833e-06
MI,25,50,CatBoost,0.9186456400742116,0.8145719204170865,0.08691043110635804,0.877110939938575,2.271578316966376e-06
MI,25,50,RandomForest,0.9358070500927643,0.8673189942767714,0.07634738957082694,0.19758530496619642,0.00012710083654499148
MI,25,50,TabPFN,,,,,
MI,25,50,TabICL,0.9485157699443413,0.8877399861766972,0.0693796953838842,0.1595856030471623,0.00011734518712290018
MI,25,100,XGBoost,0.9501391465677179,0.8218652709001516,0.06537345585760912,0.12492567906156182,5.2367099579349454e-06
MI,25,100,LightGBM,0.7375231910946197,0.34426903530844244,0.1725671373919956,0.035490799928084016,2.578255234367819e-06
MI,25,100,CatBoost,0.9327458256029685,0.820128980061709,0.07915397187341093,0.4678272509481758,8.652218621209323e-06
MI,25,100,RandomForest,0.9461038961038961,0.8643197241962971,0.07123727951329388,0.34106041211634874,0.00013135659018627914
MI,25,100,TabPFN,,,,,
MI,25,100,TabICL,0.9575139146567718,0.8683242268427119,0.06840744546353981,0.1626448929309845,0.00011664027147796524
MI,25,200,XGBoost,0.9493506493506493,0.8878006916995752,0.06488767233310216,0.16133740893565118,5.752597731423093e-06
MI,25,200,LightGBM,0.934925788497217,0.8831462970283919,0.06338497695571782,0.07574266893789172,3.0687728162068296e-06
MI,25,200,CatBoost,0.9493506493506493,0.8866530115933554,0.06527702266373697,0.585870865965262,1.0251952520760882e-05
MI,25,200,RandomForest,0.950974025974026,0.8876892314169036,0.06325511769505629,0.2242555469274521,0.00021949495222285925
MI,25,200,TabPFN,,,,,
MI,25,200,TabICL,0.9477736549165121,0.873155333380083,0.06534638944368719,0.2105555071029812,0.00013550003226178576
MI,25,500,XGBoost,0.9402597402597402,0.8675512598754921,0.06977131505212734,0.20157489902339876,7.4185176837848e-06
MI,25,500,LightGBM,0.9337662337662337,0.865216403284357,0.06991109127868873,0.9733300060033798,4.054796677899076e-06
MI,25,500,CatBoost,0.9316326530612246,0.8477869465852945,0.07872391510232007,0.4310607509687543,5.610649885824952e-06
MI,25,500,RandomForest,0.9284786641929499,0.8434679203362844,0.072909780981836,0.28003767994232476,0.00013690855376333354
MI,25,500,TabPFN,,,,,
MI,25,500,TabICL,0.9524118738404453,0.8821426498446099,0.0643500014965528,0.26579920714721084,0.00019439717892008235
MI,25,1002,XGBoost,0.9412801484230054,0.8761207680704441,0.0644312950265255,0.24672410287894309,1.1074442075068258e-05
MI,25,1002,LightGBM,0.9318181818181817,0.8697261212341612,0.06642202129156258,0.15705164801329374,7.470625367356961e-06
MI,25,1002,CatBoost,0.9381261595547309,0.8671021787958831,0.06764330339119484,0.9778906081337482,9.50881183533317e-06
MI,25,1002,RandomForest,0.9240723562152133,0.856537412872719,0.0667037851174665,0.4044611759018153,0.00014084305955594278
MI,25,1002,TabPFN,,,,,
MI,25,1002,TabICL,0.9503710575139147,0.8764182496084146,0.06580480650308679,0.19687098893336952,0.0002612016095123087
MI,26,50,XGBoost,0.9136827458256029,0.7652637184859923,0.0906037889174045,0.11022015195339918,9.51495633805653e-06
MI,26,50,LightGBM,0.6809833024118739,0.3348336193589452,0.1589159736336913,0.02037275512702763,3.7655931901171862e-06
MI,26,50,CatBoost,0.92639146567718,0.6621153771139064,0.09579012469368207,0.6756337559781969,8.337040138672073e-06
MI,26,50,RandomForest,0.9388682745825603,0.8104766287748927,0.07799877951089068,0.20136056281626225,0.00012704961009293912
MI,26,50,TabPFN,,,,,
MI,26,50,TabICL,0.9464285714285714,0.8401483163633467,0.08293771077902835,0.7867619409225881,0.0001148557368354256
MI,26,100,XGBoost,0.9335807050092765,0.8201644918619557,0.08625657960773209,0.40344194998033345,4.866633534550192e-06
MI,26,100,LightGBM,0.8039888682745826,0.491422307389209,0.13637461035207687,0.15594582096673548,2.8371397198077693e-06
MI,26,100,CatBoost,0.9072820037105751,0.6837641173839073,0.1190990846198982,1.3135645899455994,6.606048195663676e-06
MI,26,100,RandomForest,0.9319573283858997,0.7895607261661779,0.09112509931791742,0.19786473992280662,0.0001267712188520992
MI,26,100,TabPFN,,,,,
MI,26,100,TabICL,0.9596938775510204,0.8941619578307458,0.06058745115177346,0.15921119693666697,0.00011586645465952705
MI,26,200,XGBoost,0.941883116883117,0.8536086415735588,0.07794211562111661,0.166063638869673,5.76843392564006e-06
MI,26,200,LightGBM,0.9278293135435991,0.8296824642332002,0.08335616959016195,0.07839871314354241,3.085011594086529e-06
MI,26,200,CatBoost,0.925278293135436,0.789199086702373,0.10374020342793797,2.48856040998362,3.850670527681649e-05
MI,26,200,RandomForest,0.9386827458256031,0.820893391028118,0.08630042530249067,0.21235207607969642,0.00012698266525340983
MI,26,200,TabPFN,,,,,
MI,26,200,TabICL,0.9664656771799628,0.90834011609168,0.05873378307990713,0.16824082285165787,0.00013023168887512618
MI,26,500,XGBoost,0.9367810760667903,0.8413272034689441,0.08826603311916098,0.19796910393051803,6.748588785410402e-06
MI,26,500,LightGBM,0.9142393320964749,0.8116613000621811,0.0908206895240843,0.09994195285253227,3.6437921522860507e-06
MI,26,500,CatBoost,0.9029220779220779,0.7819522930322088,0.09373361426590653,1.073387699201703,1.872660577356578e-06
MI,26,500,RandomForest,0.9125231910946197,0.7774297654530026,0.09080332647581386,0.21590162185020745,0.00012698949062343374
MI,26,500,TabPFN,,,,,
MI,26,500,TabICL,0.9557050092764379,0.8848677508382654,0.06410126678961564,0.1550035821273923,0.0001742079356811436
MI,26,1002,XGBoost,0.948469387755102,0.8759522325998756,0.07109424351372265,0.2223059069365263,7.601362092798925e-06
MI,26,1002,LightGBM,0.9407699443413728,0.866489787179795,0.07111453527073161,0.16753917490132153,3.853561430872674e-06
MI,26,1002,CatBoost,0.9224025974025974,0.8400051757910447,0.07347232567109137,1.0524632930755615,1.8669195859080768e-06
MI,26,1002,RandomForest,0.9316326530612244,0.849710600217243,0.07294220805402275,0.2193124881014228,0.00012699814338934612
MI,26,1002,TabPFN,,,,,
MI,26,1002,TabICL,0.9663729128014842,0.9114647209857555,0.05579824209154551,0.157115725800395,0.00024879980086538184
MI,27,50,XGBoost,0.9163729128014841,0.8137376987013857,0.08035272804983001,0.11593901109881699,5.185597602174101e-06
MI,27,50,LightGBM,0.5664192949907235,0.24678498128697332,0.16961044703100395,0.020445815986022353,2.5598291470947495e-06
MI,27,50,CatBoost,0.8692486085343227,0.6267142052097143,0.09720139480724384,1.786661960883066,1.8338047606180389e-06
MI,27,50,RandomForest,0.9434137291280149,0.8360259099565848,0.07472513147410359,0.19548257417045534,0.00012667287712493742
MI,27,50,TabPFN,,,,,
MI,27,50,TabICL,0.9445732838589981,0.8394746727911405,0.06537951671443751,0.3325599869713187,0.00015960033125878568
MI,27,100,XGBoost,0.9112708719851577,0.8368322148235237,0.07448981901451496,0.13588848197832704,5.0901268345426274e-06
MI,27,100,LightGBM,0.77291280148423,0.5086615009211192,0.14932421981553862,0.046293744118884206,2.778374564006509e-06
MI,27,100,CatBoost,0.9397495361781076,0.7959042872244717,0.08861424147851579,0.40337834181264043,1.928119723540378e-06
MI,27,100,RandomForest,0.958070500927644,0.8838451356097328,0.0727900550367081,0.20210183504968882,0.0002532233901514831
MI,27,100,TabPFN,,,,,
MI,27,100,TabICL,0.9630333951762524,0.920810284188253,0.05190860711855201,0.15531128598377109,0.00011515100412367587
MI,27,200,XGBoost,0.9166512059369203,0.8267878524119469,0.08647854596692182,0.16478315298445523,5.516494472188304e-06
MI,27,200,LightGBM,0.9047773654916511,0.8126095674874437,0.09284670105153271,0.07777079683728516,3.1157730674126233e-06
MI,27,200,CatBoost,0.9460575139146568,0.8439468294623137,0.08471453719982111,0.4810690691228956,1.923490011418958e-06
MI,27,200,RandomForest,0.9520408163265306,0.8542557584960002,0.07086530858261951,0.21272007399238646,0.00012661809884605417
MI,27,200,TabPFN,,,,,
MI,27,200,TabICL,0.962847866419295,0.9177559017157197,0.05547387326199239,0.1558892938774079,0.00013193790800869465
MI,27,500,XGBoost,0.9346474953617809,0.8644648182757736,0.06598446630186873,0.21458123112097383,6.975478073396531e-06
MI,27,500,LightGBM,0.9147959183673469,0.8410399269058675,0.07492551826786933,0.12088775797747076,3.466334386888253e-06
MI,27,500,CatBoost,0.9383580705009276,0.8790809111457696,0.06436637312848012,0.429296137066558,1.8288160626038138e-06
MI,27,500,RandomForest,0.9454545454545454,0.8440520654543868,0.060786672584229304,0.21478726482018828,0.00012699220388890262
MI,27,500,TabPFN,,,,,
MI,27,500,TabICL,0.9677643784786643,0.9291963534316366,0.05157816233652998,0.1529678429942578,0.00017279642634093761
MI,27,1002,XGBoost,0.9685992578849721,0.9313501108638541,0.051510702037861435,0.2233602819032967,7.3477844763324556e-06
MI,27,1002,LightGBM,0.9661873840445268,0.9235380566316256,0.05477581911735455,0.16830637399107218,3.795514246857024e-06
MI,27,1002,CatBoost,0.9665584415584415,0.9285827521833115,0.05548839127251155,0.42838749289512634,6.574167094501366e-06
MI,27,1002,RandomForest,0.9669758812615956,0.9243883846948713,0.05291294531791133,0.3318176311440766,0.00014070155325371668
MI,27,1002,TabPFN,,,,,
MI,27,1002,TabICL,0.9687847866419295,0.9312025820978457,0.04725508644431521,0.3166919050272554,0.0002844365734785083
MI,28,50,XGBoost,0.80640589569161,0.45370691644312444,0.16682526542199144,0.21887295600026846,6.630823947489261e-06
MI,28,50,LightGBM,0.7332766439909297,0.35778442701048063,0.15066207198412326,0.05652793496847153,2.7471520006656646e-06
MI,28,50,CatBoost,0.8843537414965986,0.5687427099203718,0.16579043181775963,2.154282297939062,2.2623594850301743e-06
MI,28,50,RandomForest,0.9001795162509448,0.6203014008226753,0.121866587503246,0.19773998600430787,0.0001279291482642293
MI,28,50,TabPFN,,,,,
MI,28,50,TabICL,0.9015495086923658,0.6633004527292241,0.12864103884153844,0.15289283194579184,0.00011666240449994802
MI,28,100,XGBoost,0.8965419501133788,0.6922148118277118,0.10754845467454795,0.12689073500223458,5.3572272881865506e-06
MI,28,100,LightGBM,0.8054610733182163,0.4577161784226752,0.14015228636087335,0.04135201103053987,2.6809396222233774e-06
MI,28,100,CatBoost,0.9138321995464853,0.6320572964073301,0.11211407988118935,0.30340230790898204,1.8622474744915963e-06
MI,28,100,RandomForest,0.9050453514739228,0.6756293958776242,0.10119684772741219,0.20559152495115995,0.00012774192821234464
MI,28,100,TabPFN,,,,,
MI,28,100,TabICL,0.9313114134542706,0.7699403500311623,0.09153734116565351,0.1529638811480254,0.00011669461149722337
MI,28,200,XGBoost,0.8921012849584278,0.784785682550232,0.10233537425989186,0.16251776018179953,5.920248106122017e-06
MI,28,200,LightGBM,0.8589852607709749,0.7643979435782597,0.10581759675340308,0.08746482990682125,3.2329801470041275e-06
